"year","stnno","RegArea","avg_temp","avg_oxy","avg_chloro","avg_salin","annual_landings"
2009,1001,"2A",9.71474120207843,5.23746764429412,0.335062748137255,33.0199748019608,222
2009,1002,"2A",9.11272348172549,4.21523022656863,0.408703924921569,33.4364453484314,222
2009,1003,"2A",10.0695157146275,5.18518825609804,0.652260782235294,33.0879589907843,222
2009,1004,"2A",10.93780583,5.6624195902549,1.08091764888235,33.1059548617647,222
2009,1005,"2A",10.3782039526863,5.2819896025098,0.793294120470588,33.2185256060784,222
2009,1006,"2A",10.9642587737059,5.26734804635294,1.55583332909804,33.401092304902,222
2009,1007,"2A",11.0021274794314,5.87997079362745,0.319025489627451,32.4849472045098,222
2009,1008,"2A",10.2840058567451,4.8154384294902,1.18241765101961,33.4595569537255,222
2009,1009,"2A",10.5321137667843,5.32044708023529,0.841543741270833,33.2296120139216,222
2009,1010,"2A",9.98871174978431,4.66356371433333,0.457935293470588,33.5270507664706,222
2009,1011,"2A",9.93584118629412,4.85983332005882,1.52236665611765,33.5964018133333,222
2009,1012,"2A",10.4680627277255,5.22380194482353,NA,32.9003585372549,222
2009,1013,"2A",13.1030391804314,6.19498060258824,0.738899999411765,32.3340632119608,222
2009,1014,"2A",10.9099980712549,5.70773139186274,0.685860783686275,32.8469960078431,222
2009,1015,"2A",12.621868526549,5.99826020823529,0.526341175627451,32.3841922984314,222
2009,1016,"2A",9.63228422062745,4.90927137117647,0.264708163081633,33.0225333419608,222
2009,1017,"2A",11.8814371709608,5.78898291494118,0.470384315980392,32.4276408780392,222
2009,1018,"2A",8.81880976154902,7.96325491923529,NA,33.2698684396078,222
2009,1019,"2A",9.47040584015686,4.7984729467451,1.7105901907451,32.8430490678431,222
2009,1020,"2A",11.0561843387255,5.34609023262745,0.365192156882353,32.6361529039216,222
2009,1021,"2A",8.80949576340426,7.87306383819149,NA,33.7392852455319,222
2009,1022,"2A",8.70469021366667,3.17208529686275,3.48122740407843,33.5920980115686,222
2009,1023,"2A",8.79632356092157,3.95701472433333,0.493268628784314,33.1260468723529,222
2009,1024,"2A",9.92150005631373,5.31643445813725,0.408796079058824,32.5416901531373,222
2009,1025,"2A",9.23097147295918,7.92675511691837,NA,NA,222
2009,1026,"2A",9.12401174113725,7.93303920707843,NA,33.6236843041176,222
2009,1027,"2A",9.24370588062745,4.94504628931373,0.350378431176471,32.7183312815686,222
2009,1028,"2A",8.12764114505882,2.7166717555098,2.87772550607843,33.4438646354902,222
2009,1029,"2A",9.92554111141176,5.4393247202549,1.67132548601961,32.8856806288235,222
2009,1030,"2A",8.00727647890196,2.58716217907843,2.31750978586274,33.5641683692157,222
2009,1031,"2A",8.32886075035294,3.799634508,0.635135291058823,32.9652434707843,222
2009,1032,"2A",8.88649803917647,5.17858567423529,0.366799999411765,32.5042058160784,222
2009,1033,"2A",9.91863918343137,5.4313037255098,0.584013729980392,32.4567134335294,222
2009,1034,"2A",8.15072944121569,3.16680943735294,2.35949413029412,33.3935372596078,222
2009,1035,"2A",8.95857057386275,4.72761020468627,1.7842627445098,32.682268255098,222
2009,1036,"2A",9.3849195872549,5.66490253745098,0.440376470156863,32.3456919796078,222
2009,1037,"2A",8.18811181015686,3.06039610103922,1.59540393013725,33.0618448445098,222
2009,1038,"2A",9.05491177219608,5.312620406,0.386349019745098,32.3622429033333,222
2009,1039,"2A",9.90560001492157,6.1119909567451,0.365027452215686,32.2235487396078,222
2009,1040,"2A",8.45056663776471,4.06046644376471,2.57475490639216,32.9614625815686,222
2009,1041,"2A",9.57323137005882,5.77985644801961,0.504345096784314,32.0311979784314,222
2009,1042,"2A",8.74566669098039,3.49696176656863,0.585803928333333,32.7862119486275,222
2009,1043,"2A",9.62759211507843,5.59919786452941,0.612272547098039,32.046996284902,222
2009,1044,"2A",10.5128744723922,6.38343532411765,0.33833137354902,32.0275467884314,222
2009,1045,"2A",9.17952747917647,3.6163480375098,0.583492156529412,32.5402688796078,222
2009,1046,"2A",9.27253922333333,5.46865173880392,0.683300001490196,31.9488918072549,222
2009,1047,"2A",10.6841098096471,6.30718055429412,0.662756860529412,31.7620037307843,222
2009,1048,"2A",9.11013922060784,2.93012530678431,0.389741172666667,32.8374215296078,222
2009,1049,"2A",9.1823431462549,4.90368215703922,0.758092161901961,32.2781942776471,222
2009,1050,"2A",10.2879882329804,6.02459725209804,0.553219605627451,32.1203588594118,222
2009,1051,"2A",9.42494307296078,3.37477686354902,0.809919601117647,32.2588821486274,222
2009,1052,"2A",9.85950783186274,3.54770766045098,1.58565294894118,32.0524293109804,222
2009,1053,"2A",9.74900385909804,5.98356177756863,0.661849019921569,32.2060333327451,222
2009,1054,"2A",8.99576077701961,3.1569560742549,0.684456861843137,32.3956195235294,222
2009,1055,"2A",9.51637845890196,3.23864176460784,0.937603928843137,32.046576667451,222
2009,1056,"2A",9.58029806819608,5.83343156168627,0.724405878313725,32.2297566721569,222
2009,1057,"2A",9.77123916862745,5.95627216266667,0.689041178901961,32.2367331184314,222
2009,1058,"2A",10.2191293937255,4.02803253190196,1.40552744233333,32.3355979543137,222
2009,1059,"2A",9.62936665019608,3.52203195943137,1.34768822721569,32.5650727517647,222
2009,1060,"2A",10.1647646941961,3.841079796,1.49552941692157,32.4319491292157,222
2009,1061,"2A",8.89058822768627,4.70529116831373,0.442574509431373,32.4111156460784,222
2009,1062,"2A",9.55418632547059,2.85944197111765,0.91685293645098,32.6648763770588,222
2009,1063,"2A",9.67466861164706,4.47784823533333,1.18920586952941,32.2241292847059,222
2009,1065,"2A",9.36474883856098,3.03752657265854,0.806782933341463,32.6314172985366,222
2009,1066,"2A",8.90707648988235,3.40143195784314,1.96229802745098,32.568035312549,222
2009,1067,"2A",8.57597643698039,5.35797158409804,NA,32.4796840441176,222
2009,1068,"2A",10.5272281020625,3.8068575039375,0.7951968796875,32.012703120625,222
2009,1069,"2A",8.71689218635294,4.05198488978431,0.49297400128,32.6225980872549,222
2009,1070,"2A",9.09690586686274,5.9534896214902,0.609111766411765,32.3575158207843,222
2009,1071,"2A",8.78037254458824,4.01426078296078,0.820807835176471,32.5961412162745,222
2009,1072,"2A",8.77454122801961,5.97873272617647,1.95945294523529,32.4763022035294,222
2009,1073,"2A",8.38801961352174,3.00770107034783,1.30153915130435,33.1231761597826,222
2009,1074,"2A",8.61432154068627,4.7796137332549,0.574052943588235,32.6200018494118,222
2009,1075,"2A",9.11362942554902,4.16137703727451,1.11133137141176,32.7298076101961,222
2009,1076,"2A",9.16438818911765,6.25297996107843,0.93502549154902,32.274472555098,222
2009,1077,"2A",9.39346273266667,3.52008431568627,2.11205491480392,32.8412216784314,222
2009,1078,"2A",8.3500750065625,5.80401919876471,0.337192156313726,32.5994253359574,222
2009,1079,"2A",9.93562548788235,6.20606213921569,1.73416664568627,32.2123705539216,222
2009,1080,"2A",9.1129489652766,3.86880639765957,1.38558297751064,32.7921192891489,222
2009,1081,"2A",8.57460971903922,4.37672768394118,0.577727451078431,32.6886547311765,222
2009,1082,"2A",9.2357725162549,4.99391450139216,2.43316665870588,32.5117844978431,222
2009,1083,"2A",8.60859020119608,5.7012143415098,1.56874510207843,32.4234096294118,222
2009,1084,"2A",7.93248235472549,2.54296684968627,0.632290194803922,33.0961193752941,222
2009,1501,"2A",9.14175486129412,4.65950785896078,0.550410198285714,32.3742549005882,222
2009,1504,"2A",9.65261765068627,2.94081472762745,0.819266669901961,32.4889217452941,222
2009,1505,"2A",9.2277784254902,5.03865473884314,1.02684901841176,32.5582412268627,222
2009,1511,"2A",8.71680977827451,4.44050589731373,1.83860193509804,32.5509943492157,222
2009,1512,"2A",9.95058823582353,5.14979429343137,1.36614117245098,32.3223394509804,222
2009,1513,"2A",8.16049607572549,3.80879174498039,0.618719608372549,32.7247177198039,222
2009,1514,"2A",8.34719416703922,3.61935489315686,0.779409801156863,32.658468732549,222
2009,1515,"2A",8.14202159984314,4.7704572444902,0.478086274823529,32.6765783721569,222
2009,1516,"2A",8.35660004119608,5.76580906384314,0.630099997058824,32.4648623747059,222
2009,1526,"2A",9.06385686305882,6.33692864815686,0.384683333395833,32.3065157876471,222
